Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
783013,1,2017-02-21,,2016137,55,2091,1,USD
783014,1,2017-02-21,,1203564,53,448,5,USD
783015,1,2017-02-21,,387372,9,114,6,CAD
783016,1,2017-02-21,,2040948,54,1486,2,USD
783017,1,2017-02-21,,1797850,57,436,4,USD
783018,1,2017-02-21,,242542,10,1594,7,CAD
783019,1,2017-02-21,,2074909,53,172,1,USD
784000,1,2017-02-22,2017-03-02,907585,0,2105,2,GBP
784002,1,2017-02-22,,1358700,55,1660,3,USD
784003,1,2017-02-22,,1401445,61,691,1,USD
784004,1,2017-02-22,2017-02-27,719881,0,138,1,EUR
784005,1,2017-02-22,,1476747,50,69,2,USD
784006,1,2017-02-22,,528147,22,1468,7,EUR
784007,1,2017-02-22,,53318,6,2103,4,AUD
784009,1,2017-02-22,,1780047,54,2457,1,USD
784010,1,2017-02-22,,544656,23,2003,4,EUR
784012,1,2017-02-22,,1646517,56,70,1,USD
784013,1,2017-02-22,,1189301,36,2169,2,GBP
784014,1,2017-02-22,,1152244,39,164,1,GBP
784015,1,2017-02-22,,1722330,61,96,1,USD
784016,1,2017-02-22,,1147272,42,150,3,GBP
784017,1,2017-02-22,,1464274,48,2048,3,USD
784018,1,2017-02-22,,2010245,63,1474,1,USD
784020,1,2017-02-22,,481104,22,1426,2,EUR
784022,1,2017-02-22,,1719849,66,1605,7,USD
785000,1,2017-02-23,2017-03-03,224434,0,2109,3,CAD
785001,1,2017-02-23,,1610098,50,1801,1,USD
785002,1,2017-02-23,,1075190,37,65,2,GBP
785003,1,2017-02-23,,1284353,66,1620,9,USD
785004,1,2017-02-23,,1942072,53,66,9,USD
785005,1,2017-02-23,,402995,22,1303,9,EUR
785006,1,2017-02-23,,1090259,37,416,1,GBP
785007,1,2017-02-23,,1912666,51,1036,2,USD
785008,1,2017-02-23,,209360,8,1293,5,CAD
785009,1,2017-02-23,,1752596,50,640,1,USD
785010,1,2017-02-23,,1491533,47,1682,7,USD
785011,1,2017-02-23,,2087620,59,2404,3,USD
785012,1,2017-02-23,,1791044,63,1659,1,USD
785013,1,2017-02-23,,1663056,51,2138,2,USD
785014,1,2017-02-23,,1083945,42,1432,1,GBP
785015,1,2017-02-23,,21523,4,1484,4,AUD
785016,1,2017-02-23,,1544577,64,168,3,USD
785017,1,2017-02-23,,1213515,48,1652,1,USD
785018,1,2017-02-23,,1041541,42,1587,4,GBP
785019,1,2017-02-23,,575362,20,2094,10,EUR
785020,1,2017-02-23,,1248847,59,149,7,USD
785021,1,2017-02-23,,924619,37,559,3,GBP
785022,1,2017-02-23,,796631,30,2005,2,EUR
785023,1,2017-02-23,,274692,10,114,1,CAD
785024,1,2017-02-23,,1776672,47,1414,2,USD
785025,1,2017-02-23,,1861020,47,165,2,USD
786000,1,2017-02-24,2017-03-04,208825,0,2185,1,CAD
786001,1,2017-02-24,2017-03-02,292911,0,1578,6,CAD
786002,1,2017-02-24,,584863,19,62,3,EUR
786003,1,2017-02-24,,1568116,45,65,1,USD
786004,1,2017-02-24,,1107461,36,30,1,GBP
786005,1,2017-02-24,,654459,17,110,7,EUR
786006,1,2017-02-24,,1889142,66,66,2,USD
786007,1,2017-02-24,,1681092,56,1571,3,USD
786008,1,2017-02-24,2017-03-06,807349,0,131,7,EUR
786009,1,2017-02-24,,562080,22,89,4,EUR
786010,1,2017-02-24,,1908813,57,190,7,USD
786011,1,2017-02-24,2017-02-28,938994,0,293,3,GBP
786012,1,2017-02-24,,88791,5,2113,8,AUD
786013,1,2017-02-24,,1442640,66,77,2,USD
786014,1,2017-02-24,,1220106,65,2085,3,USD
786015,1,2017-02-24,,1188481,39,1617,1,GBP
786016,1,2017-02-24,2017-02-28,1980993,0,921,2,USD
787000,1,2017-02-25,,1093679,37,2030,1,GBP
787001,1,2017-02-25,2017-02-28,1738243,0,1459,2,USD
787002,1,2017-02-25,2017-03-01,1353218,0,1523,2,USD
787003,1,2017-02-25,,1769156,51,1877,2,USD
787005,1,2017-02-25,,668718,17,649,1,EUR
787006,1,2017-02-25,,1840835,47,705,3,USD
787007,1,2017-02-25,,1076007,36,37,3,GBP
787008,1,2017-02-25,,587703,27,60,4,EUR
787010,1,2017-02-25,,1041067,41,1177,4,GBP
787011,1,2017-02-25,,1160065,39,648,7,GBP
787013,1,2017-02-25,2017-03-02,1999721,0,1472,3,USD
787014,1,2017-02-25,,349086,9,639,2,CAD
787015,1,2017-02-25,,1799542,56,241,1,USD
787016,1,2017-02-25,,453255,19,1603,7,EUR
787017,1,2017-02-25,,1587288,59,142,1,USD
787018,1,2017-02-25,,525835,20,428,2,EUR
787019,1,2017-02-25,,1288319,56,1627,5,USD
787021,1,2017-02-25,,1851698,47,1576,6,USD
787022,1,2017-02-25,,1136143,39,418,5,GBP
787024,1,2017-02-25,,1600031,64,1262,2,USD
787025,1,2017-02-25,,1119619,40,452,1,GBP
787026,1,2017-02-25,,1765910,48,1871,1,USD
787027,1,2017-02-25,,1381660,59,1624,3,USD
788000,1,2017-02-26,,1560123,55,1634,1,USD
788001,1,2017-02-26,2017-03-07,1232687,0,497,5,USD
789000,1,2017-02-27,,1283754,61,420,3,USD
789001,1,2017-02-27,,1845069,63,79,2,USD
789002,1,2017-02-27,,955344,39,1069,1,GBP
789004,1,2017-02-27,,1161615,36,1717,1,GBP
789006,1,2017-02-27,,1058292,42,127,2,GBP
789007,1,2017-02-27,2017-03-05,1780687,0,927,1,USD
789008,1,2017-02-27,,658552,18,518,7,EUR
789009,1,2017-02-27,,1909649,44,2512,1,USD
790000,1,2017-02-28,,1765910,66,2148,9,USD
790001,1,2017-02-28,2017-03-03,1226365,0,1657,1,USD
790002,1,2017-02-28,2017-03-08,1932412,0,1647,2,USD
790003,1,2017-02-28,,865163,33,1647,3,EUR
790004,1,2017-02-28,,710555,29,2113,1,EUR
790005,1,2017-02-28,,1213953,59,1461,5,USD
790006,1,2017-02-28,,1618950,56,1339,3,USD
790007,1,2017-02-28,,299061,8,1809,5,CAD
790009,1,2017-02-28,2017-03-03,884102,0,452,7,EUR
790010,1,2017-02-28,,1124706,38,1789,5,GBP
790011,1,2017-02-28,,276098,10,82,2,CAD
791000,1,2017-03-01,,1906497,61,53,2,USD
791001,1,2017-03-01,,1224252,53,1534,1,USD
791002,1,2017-03-01,,1980266,64,2056,8,USD
791003,1,2017-03-01,,691863,16,723,2,EUR
791004,1,2017-03-01,,1450225,64,409,5,USD
791005,1,2017-03-01,,1493947,45,1297,2,USD
791006,1,2017-03-01,,1423539,54,806,7,USD
791007,1,2017-03-01,2017-03-08,1705560,0,2066,1,USD
791008,1,2017-03-01,,472362,22,343,1,EUR
791009,1,2017-03-01,,763033,28,189,1,EUR
791010,1,2017-03-01,,2012457,48,1650,1,USD
791011,1,2017-03-01,,1344815,66,1604,4,USD
791012,1,2017-03-01,,1789699,64,418,3,USD
791013,1,2017-03-01,,543834,20,31,2,EUR
792000,1,2017-03-02,,130585,6,1573,7,AUD
792001,1,2017-03-02,,809452,33,359,2,EUR
792002,1,2017-03-02,,1330484,51,147,1,USD
792004,1,2017-03-02,2017-03-13,1302998,0,1215,4,USD
792005,1,2017-03-02,,970157,39,1678,2,GBP
792006,1,2017-03-02,,1748140,65,39,2,USD
792007,1,2017-03-02,2017-03-07,1324602,0,1318,2,USD
792008,1,2017-03-02,,1919042,56,429,1,USD
792010,1,2017-03-02,,1053754,42,1431,1,GBP
792011,1,2017-03-02,,1334387,65,1717,3,USD
792012,1,2017-03-02,,410798,20,1571,2,EUR
793000,1,2017-03-03,,1291471,55,344,3,USD
793001,1,2017-03-03,,1820906,54,1731,10,USD
793003,1,2017-03-03,,1848327,53,2063,1,USD
793004,1,2017-03-03,,574579,20,675,1,EUR
793005,1,2017-03-03,,1133148,37,86,1,GBP
793007,1,2017-03-03,,1016078,41,458,3,GBP
793008,1,2017-03-03,,1458743,65,530,1,USD
794000,1,2017-03-04,2017-03-09,93339,0,442,8,AUD
794001,1,2017-03-04,,1107471,42,1499,10,GBP
794002,1,2017-03-04,,1178728,42,1265,3,GBP
794003,1,2017-03-04,,1639435,51,1033,2,USD
794004,1,2017-03-04,,1408415,63,1589,3,USD
794005,1,2017-03-04,,1382863,45,115,1,USD
794006,1,2017-03-04,,626560,13,1596,4,EUR
794007,1,2017-03-04,,368295,10,1622,1,CAD
794008,1,2017-03-04,,1351498,48,2008,4,USD
794009,1,2017-03-04,,353313,8,1626,8,CAD
794011,1,2017-03-04,,445719,27,372,1,EUR
794012,1,2017-03-04,,1013139,40,990,3,GBP
794013,1,2017-03-04,,692519,13,422,2,EUR
794014,1,2017-03-04,,381656,9,23,1,CAD
794015,1,2017-03-04,,80128,5,1585,4,AUD
795000,1,2017-03-05,,1964297,50,49,7,USD
796000,1,2017-03-06,,983422,36,457,3,GBP
796001,1,2017-03-06,2017-03-10,340771,0,1901,6,CAD
796002,1,2017-03-06,,1594267,51,1633,2,USD
796004,1,2017-03-06,2017-03-09,2094190,0,398,1,USD
796005,1,2017-03-06,,517979,23,105,2,EUR
796006,1,2017-03-06,2017-03-11,73704,0,2513,1,AUD
797000,1,2017-03-07,,2017884,66,1521,1,USD
797001,1,2017-03-07,2017-03-13,1745187,0,1443,4,USD
797003,1,2017-03-07,,1089571,36,181,4,GBP
797004,1,2017-03-07,,1616350,59,1203,3,USD
797006,1,2017-03-07,2017-03-13,1825948,0,85,1,USD
797008,1,2017-03-07,,1025562,40,1622,1,GBP
798000,1,2017-03-08,2017-03-11,857048,0,100,3,EUR
798001,1,2017-03-08,,354142,10,447,6,CAD
798002,1,2017-03-08,,1181678,39,1847,3,GBP
798004,1,2017-03-08,,1895594,63,297,1,USD
798005,1,2017-03-08,,1451427,53,387,2,USD
798006,1,2017-03-08,,2038841,54,2086,7,USD
798007,1,2017-03-08,,1756123,50,1859,3,USD
798008,1,2017-03-08,,382539,10,1606,1,CAD
798009,1,2017-03-08,,1294930,48,1586,6,USD
798010,1,2017-03-08,2017-03-12,1962126,0,2020,1,USD
798011,1,2017-03-08,,365953,8,2089,6,CAD
799000,1,2017-03-09,,490731,24,1780,8,EUR
799001,1,2017-03-09,,2098223,64,1976,7,USD
799002,1,2017-03-09,,244921,8,1635,1,CAD
799003,1,2017-03-09,,2007280,54,451,1,USD
799004,1,2017-03-09,,905099,37,1626,2,GBP
799005,1,2017-03-09,,490850,22,447,1,EUR
799006,1,2017-03-09,2017-03-12,1791069,0,1601,4,USD
799007,1,2017-03-09,,1533246,64,120,1,USD
799008,1,2017-03-09,2017-03-18,665370,0,937,10,EUR
799009,1,2017-03-09,,1525943,56,1265,1,USD
799010,1,2017-03-09,,1719829,50,152,1,USD
799011,1,2017-03-09,,735046,28,1330,5,EUR
799012,1,2017-03-09,,148716,5,1639,6,AUD
800000,1,2017-03-10,,247129,8,1153,1,CAD
800002,1,2017-03-10,,417360,23,115,2,EUR
800003,1,2017-03-10,,784572,30,634,6,EUR
800006,1,2017-03-10,2017-03-15,293369,0,2147,5,CAD
800007,1,2017-03-10,,1815874,48,1599,1,USD
800008,1,2017-03-10,,1049709,38,445,2,GBP
801000,1,2017-03-11,2017-03-18,2098223,0,1694,5,USD
801001,1,2017-03-11,2017-03-17,364820,0,1793,2,CAD
801002,1,2017-03-11,,1259448,47,1613,3,USD
801003,1,2017-03-11,,554027,19,1571,2,EUR
801004,1,2017-03-11,,1688818,50,1686,3,USD
801005,1,2017-03-11,,899137,33,1166,4,EUR
801006,1,2017-03-11,,1799269,64,113,9,USD
801007,1,2017-03-11,,1479015,56,2159,3,USD
801008,1,2017-03-11,,1060423,41,2210,3,GBP
801009,1,2017-03-11,,1586491,63,1605,7,USD
801010,1,2017-03-11,,1673040,57,434,1,USD
801011,1,2017-03-11,,1694565,51,1724,2,USD
801012,1,2017-03-11,,1541000,54,1412,1,USD
801013,1,2017-03-11,,302755,8,990,2,CAD
801014,1,2017-03-11,,1957844,63,1737,3,USD
801015,1,2017-03-11,,719846,29,1415,1,EUR
802000,1,2017-03-12,,1817680,65,114,1,USD
803000,1,2017-03-13,2017-03-20,1076090,0,1219,1,GBP
803001,1,2017-03-13,,1409340,53,2481,1,USD
803004,1,2017-03-13,,1504616,45,72,3,USD
803005,1,2017-03-13,,935232,37,229,2,GBP
804000,1,2017-03-14,,504968,24,1698,2,EUR
804002,1,2017-03-14,,1618579,64,1459,1,USD
804003,1,2017-03-14,,217424,9,1580,2,CAD
804004,1,2017-03-14,2017-03-19,1482039,0,321,3,USD
804005,1,2017-03-14,,1801198,50,1616,2,USD
805000,1,2017-03-15,,1811725,61,2160,10,USD
805001,1,2017-03-15,,2077084,61,7,5,USD
805002,1,2017-03-15,,1691683,43,1383,4,USD
805003,1,2017-03-15,,1357991,59,1651,1,USD
805004,1,2017-03-15,,81018,5,1261,1,AUD
805005,1,2017-03-15,,1600939,51,2512,1,USD
806000,1,2017-03-16,,1941945,57,1176,3,USD
806001,1,2017-03-16,,2047895,64,2101,2,USD
806002,1,2017-03-16,2017-03-27,1724782,0,435,3,USD
806004,1,2017-03-16,,1383155,53,669,3,USD
806005,1,2017-03-16,,535370,27,2114,3,EUR
807001,1,2017-03-17,,1788303,43,299,4,USD
808000,1,2017-03-18,,1802872,48,1614,2,USD
808001,1,2017-03-18,,1868588,44,1409,4,USD
846000,1,2017-04-25,2017-05-01,400856,0,1578,6,EUR
847000,1,2017-04-26,,162355,5,1560,2,AUD
847001,1,2017-04-26,,1699480,43,47,2,USD
847002,1,2017-04-26,,826253,34,1472,4,EUR
848001,1,2017-04-27,2017-05-01,1094291,0,301,1,GBP
848002,1,2017-04-27,,389013,8,1629,1,CAD
848003,1,2017-04-27,,1700023,47,1581,5,USD
848004,1,2017-04-27,,1480971,64,1924,1,USD
848005,1,2017-04-27,2017-05-03,2023998,0,1617,6,USD
849000,1,2017-04-28,,1535508,45,1374,2,USD
849001,1,2017-04-28,,1852515,57,666,2,USD
849002,1,2017-04-28,,2030678,63,154,3,USD
849003,1,2017-04-28,,461163,22,1756,1,EUR
849004,1,2017-04-28,,1707959,55,692,1,USD
850000,1,2017-04-29,,1211642,54,1454,1,USD
850001,1,2017-04-29,,1228187,65,562,5,USD
850002,1,2017-04-29,,798120,28,1465,2,EUR
850003,1,2017-04-29,,579567,23,1484,3,EUR
850004,1,2017-04-29,,1541000,50,2104,5,USD
850005,1,2017-04-29,,1662334,55,1458,1,USD
850006,1,2017-04-29,,2059592,53,2024,3,USD
850007,1,2017-04-29,,454548,19,64,2,EUR
850008,1,2017-04-29,,921384,42,350,1,GBP
850009,1,2017-04-29,,1504353,59,1425,1,USD
850010,1,2017-04-29,,1223048,48,659,6,USD
850011,1,2017-04-29,,762498,29,1476,10,EUR
852000,1,2017-05-01,,2014226,47,2002,2,USD
852001,1,2017-05-01,2017-05-07,1950457,0,65,2,USD
852002,1,2017-05-01,,1281684,64,1516,1,USD
852004,1,2017-05-01,,497679,27,714,5,EUR
852005,1,2017-05-01,,2070269,50,1726,7,USD
852006,1,2017-05-01,,1207301,55,2034,4,USD
853000,1,2017-05-02,,877812,32,243,8,EUR
853001,1,2017-05-02,,1335875,55,70,2,USD
853003,1,2017-05-02,2017-05-12,1234232,0,504,6,USD
853004,1,2017-05-02,,778636,28,55,3,EUR
853005,1,2017-05-02,2017-05-07,1606767,0,840,2,USD
853006,1,2017-05-02,,1824297,50,422,4,USD
853007,1,2017-05-02,,729681,29,1328,2,EUR
853008,1,2017-05-02,2017-05-11,585968,0,646,6,EUR
854000,1,2017-05-03,,793867,30,119,3,EUR
854001,1,2017-05-03,,1819252,50,59,2,USD
854002,1,2017-05-03,,1263798,54,438,2,USD
854003,1,2017-05-03,,1373561,44,1303,4,USD
854004,1,2017-05-03,,1491550,63,1943,2,USD
854005,1,2017-05-03,,1524551,54,418,1,USD
854006,1,2017-05-03,,357853,8,473,2,CAD
854007,1,2017-05-03,,443858,23,49,1,EUR
854010,1,2017-05-03,,494291,20,455,2,EUR
854011,1,2017-05-03,,1458811,61,1432,8,USD
855000,1,2017-05-04,,1579735,50,1685,4,USD
855002,1,2017-05-04,,1512289,55,2501,1,USD
855003,1,2017-05-04,2017-05-09,1218776,0,61,4,USD
855004,1,2017-05-04,2017-05-12,639433,0,2044,4,EUR
855005,1,2017-05-04,2017-05-10,1432379,0,1699,3,USD
855006,1,2017-05-04,,1723372,61,869,2,USD
855008,1,2017-05-04,,139376,1,781,3,AUD
855009,1,2017-05-04,,240085,10,446,4,CAD
855010,1,2017-05-04,,971822,38,2104,1,GBP
855011,1,2017-05-04,,723572,29,175,2,EUR
855012,1,2017-05-04,,1284621,66,1199,1,USD
856000,1,2017-05-05,,177231,5,457,6,AUD
856001,1,2017-05-05,,290747,9,13,1,CAD
856002,1,2017-05-05,,2079366,54,434,4,USD
856003,1,2017-05-05,,500332,23,1687,5,EUR
856004,1,2017-05-05,,1363404,43,2053,2,USD
856005,1,2017-05-05,,1143203,41,433,2,GBP
856006,1,2017-05-05,,1436857,47,1027,2,USD
856007,1,2017-05-05,,1116156,40,2093,7,GBP
856008,1,2017-05-05,,253505,9,416,4,CAD
857000,1,2017-05-06,,2040948,54,1326,1,USD
857001,1,2017-05-06,,250944,10,2055,2,CAD
857002,1,2017-05-06,,1633967,64,2496,5,USD
857004,1,2017-05-06,,1668237,56,2508,6,USD
857006,1,2017-05-06,2017-05-13,1306301,0,1592,6,USD
857009,1,2017-05-06,,484299,19,437,2,EUR
857010,1,2017-05-06,,709437,30,1584,6,EUR
857011,1,2017-05-06,,1155341,37,1181,6,GBP
857012,1,2017-05-06,,1906975,54,134,2,USD
857013,1,2017-05-06,,1753601,48,1619,5,USD
857014,1,2017-05-06,,133986,6,1626,1,AUD
857015,1,2017-05-06,,2093741,57,447,2,USD
858000,1,2017-05-07,,1359483,65,916,1,USD
859001,1,2017-05-08,,1582684,59,1236,1,USD
859002,1,2017-05-08,,379536,10,1949,2,CAD
859003,1,2017-05-08,,1109419,41,2087,1,GBP
859004,1,2017-05-08,,2074698,53,178,3,USD
859005,1,2017-05-08,,215236,9,1637,3,CAD
860000,1,2017-05-09,,1491814,50,1777,1,USD
860001,1,2017-05-09,2017-05-15,397223,0,1602,2,CAD
860002,1,2017-05-09,,1075069,40,2103,1,GBP
860004,1,2017-05-09,2017-05-13,970480,0,1035,1,GBP
860005,1,2017-05-09,,616346,17,2006,3,EUR
860006,1,2017-05-09,,954712,40,97,4,GBP
860007,1,2017-05-09,,1160349,41,1036,4,GBP
860008,1,2017-05-09,,470965,27,164,1,EUR
861000,1,2017-05-10,,1800716,64,101,3,USD
861001,1,2017-05-10,2017-05-13,331990,0,424,10,CAD
861002,1,2017-05-10,,1722802,66,93,6,USD
861005,1,2017-05-10,,820276,32,1704,1,EUR
861006,1,2017-05-10,,430140,23,1603,3,EUR
861007,1,2017-05-10,,1317031,55,457,4,USD
861008,1,2017-05-10,,435599,27,74,6,EUR
861009,1,2017-05-10,,873057,34,2270,2,EUR
861010,1,2017-05-10,,943160,36,1632,3,GBP
861011,1,2017-05-10,2017-05-15,65283,0,1464,2,AUD
862000,1,2017-05-11,,1259448,57,59,1,USD
862001,1,2017-05-11,2017-05-13,1507090,0,1587,5,USD
862002,1,2017-05-11,,1877836,50,2012,1,USD
862003,1,2017-05-11,,2096777,57,1766,2,USD
862004,1,2017-05-11,,554210,23,2448,4,EUR
862005,1,2017-05-11,,702273,28,1373,8,EUR
862006,1,2017-05-11,,1268661,50,165,7,USD
862007,1,2017-05-11,,1377272,55,450,5,USD
862008,1,2017-05-11,,1820327,66,1435,1,USD
862009,1,2017-05-11,,1502234,47,436,3,USD
862010,1,2017-05-11,,1785735,45,448,1,USD
862012,1,2017-05-11,,1122810,40,1575,8,GBP
863000,1,2017-05-12,2017-05-16,1409986,0,2449,3,USD
863001,1,2017-05-12,,1483256,66,1633,1,USD
863002,1,2017-05-12,,1716565,47,2050,3,USD
863005,1,2017-05-12,,1284953,59,1492,3,USD
863006,1,2017-05-12,,1277723,63,65,2,USD
863007,1,2017-05-12,2017-05-15,1239772,0,1549,7,USD
863008,1,2017-05-12,2017-05-16,31164,0,428,4,AUD
864000,1,2017-05-13,,774205,28,518,4,EUR
864001,1,2017-05-13,,340460,9,1604,2,CAD
864002,1,2017-05-13,,1845084,65,1117,3,USD
864003,1,2017-05-13,,1568944,53,149,3,USD
864005,1,2017-05-13,,1839940,44,1601,4,USD
864006,1,2017-05-13,2017-05-17,951613,0,1599,5,GBP
864007,1,2017-05-13,2017-05-18,703247,0,189,5,EUR
864008,1,2017-05-13,2017-05-19,1322029,0,449,2,USD
864009,1,2017-05-13,,200727,9,103,1,CAD
864010,1,2017-05-13,,1710324,48,1811,2,USD
864011,1,2017-05-13,,1250036,50,51,1,USD
864012,1,2017-05-13,,1292130,51,156,5,USD
864013,1,2017-05-13,,453255,27,1415,1,EUR
864014,1,2017-05-13,2017-05-20,825334,0,1554,1,EUR
864015,1,2017-05-13,,241006,10,1488,3,CAD
865000,1,2017-05-14,2017-05-16,1355155,0,1350,1,USD
866001,1,2017-05-15,,1857865,64,983,1,USD
866003,1,2017-05-15,,1892265,64,972,3,USD
866004,1,2017-05-15,,1188400,40,1591,2,GBP
866005,1,2017-05-15,,1421890,48,186,1,USD
866006,1,2017-05-15,,572803,20,22,9,EUR
867001,1,2017-05-16,2017-05-21,227338,0,381,1,CAD
867003,1,2017-05-16,2017-05-23,1022328,0,2013,8,GBP
867004,1,2017-05-16,,1243894,63,2064,2,USD
867007,1,2017-05-16,,418621,27,1808,2,EUR
867008,1,2017-05-16,,1676434,45,69,2,USD
868000,1,2017-05-17,2017-05-24,236812,0,112,2,CAD
868001,1,2017-05-17,,446735,19,2510,2,EUR
868002,1,2017-05-17,2017-05-22,270462,0,742,1,CAD
868003,1,2017-05-17,2017-05-21,136134,0,255,5,AUD
868004,1,2017-05-17,,2036099,63,293,1,USD
868005,1,2017-05-17,,1855892,66,189,2,USD
868006,1,2017-05-17,,1068419,41,1592,8,GBP
868007,1,2017-05-17,2017-05-21,1074717,0,1488,3,GBP
868008,1,2017-05-17,,1540067,51,1528,7,USD
868009,1,2017-05-17,2017-05-20,1377680,0,1501,5,USD
868010,1,2017-05-17,2017-05-23,1895637,0,469,1,USD
868011,1,2017-05-17,,1559552,57,1581,2,USD
869000,1,2017-05-18,2017-05-24,1132350,0,1083,3,GBP
869002,1,2017-05-18,,956656,42,430,6,GBP
869003,1,2017-05-18,,1533894,66,2447,4,USD
869004,1,2017-05-18,,1637773,66,1984,1,USD
869006,1,2017-05-18,,1859902,45,57,6,USD
869007,1,2017-05-18,,42364,5,291,3,AUD
869008,1,2017-05-18,,1706702,65,517,7,USD
869009,1,2017-05-18,2017-05-24,1127638,0,567,10,GBP
869010,1,2017-05-18,,1432379,66,603,1,USD
869011,1,2017-05-18,,1040205,41,1391,9,GBP
869012,1,2017-05-18,,1950884,61,370,2,USD
870000,1,2017-05-19,2017-05-26,1229784,0,1660,2,USD
870001,1,2017-05-19,,966867,42,1405,7,GBP
870002,1,2017-05-19,,435530,22,2092,2,EUR
870004,1,2017-05-19,,336182,8,417,9,CAD
870006,1,2017-05-19,,1643619,63,109,7,USD
870007,1,2017-05-19,,1690200,55,150,4,USD
870008,1,2017-05-19,,1998013,63,1591,2,USD
871000,1,2017-05-20,,748710,30,171,6,EUR
871001,1,2017-05-20,,459996,22,1579,2,EUR
871002,1,2017-05-20,2017-05-25,330125,0,1860,4,CAD
871003,1,2017-05-20,2017-05-24,1131276,0,960,1,GBP
871004,1,2017-05-20,,410114,19,48,8,EUR
871006,1,2017-05-20,2017-05-26,233855,0,2514,1,CAD
871007,1,2017-05-20,,959269,39,427,2,GBP
871008,1,2017-05-20,,1523982,50,2131,5,USD
871010,1,2017-05-20,,1065004,39,2506,1,GBP
871011,1,2017-05-20,2017-05-25,1618514,0,1586,4,USD
871012,1,2017-05-20,,1758439,61,1181,1,USD
871014,1,2017-05-20,,1539544,59,592,7,USD
871015,1,2017-05-20,2017-05-26,1936378,0,1634,2,USD
871016,1,2017-05-20,,141696,4,2115,2,AUD
873000,1,2017-05-22,2017-06-01,1135217,0,458,1,GBP
873001,1,2017-05-22,,1058787,38,1576,2,GBP
873002,1,2017-05-22,2017-05-30,1203201,0,189,2,USD
873003,1,2017-05-22,,1633967,55,1584,4,USD
873004,1,2017-05-22,,870805,33,1405,3,EUR
873005,1,2017-05-22,,1714238,43,940,1,USD
873006,1,2017-05-22,,1198127,39,1234,1,GBP
874000,1,2017-05-23,,1771225,51,1983,3,USD
874001,1,2017-05-23,,768377,28,361,3,EUR
874002,1,2017-05-23,,1686021,57,1572,3,USD
874003,1,2017-05-23,,1661735,44,355,3,USD
874004,1,2017-05-23,2017-05-26,725795,0,1203,3,EUR
874005,1,2017-05-23,,1201225,57,424,2,USD
874006,1,2017-05-23,,680858,15,163,6,EUR
874007,1,2017-05-23,,1982247,43,1948,1,USD
874008,1,2017-05-23,,1170818,39,448,2,GBP
875000,1,2017-05-24,,1736536,55,108,2,USD
875001,1,2017-05-24,2017-05-29,1438329,0,2144,4,USD
875002,1,2017-05-24,,1941084,48,1096,3,USD
875003,1,2017-05-24,2017-05-31,1810207,0,106,1,USD
875004,1,2017-05-24,,1304093,43,455,4,USD
875005,1,2017-05-24,,303506,8,1641,1,CAD
875006,1,2017-05-24,,933086,38,1626,1,GBP
875007,1,2017-05-24,,623004,12,57,2,EUR
875008,1,2017-05-24,,1522590,64,155,1,USD
875010,1,2017-05-24,,1248112,65,106,1,USD
875011,1,2017-05-24,,930792,36,1635,1,GBP
876000,1,2017-05-25,,1328884,45,1012,9,USD
876001,1,2017-05-25,,842317,31,2114,1,EUR
876002,1,2017-05-25,,834236,34,427,2,EUR
876003,1,2017-05-25,,2059595,51,1397,9,USD
876004,1,2017-05-25,,1616350,44,80,6,USD
876005,1,2017-05-25,,372299,10,1621,1,CAD
876006,1,2017-05-25,2017-05-31,1790139,0,1627,5,USD
876007,1,2017-05-25,,127943,1,1585,3,AUD
876008,1,2017-05-25,2017-05-30,1003107,0,1176,2,GBP
876009,1,2017-05-25,,1847562,64,162,2,USD
876010,1,2017-05-25,,45436,5,2109,1,AUD
876011,1,2017-05-25,,939443,41,166,1,GBP
876012,1,2017-05-25,,1619118,61,1441,4,USD
877000,1,2017-05-26,,357853,9,117,2,CAD
877001,1,2017-05-26,,102503,4,61,1,AUD
877003,1,2017-05-26,,1450086,50,2377,4,USD
877004,1,2017-05-26,,723572,28,2375,3,EUR
877005,1,2017-05-26,2017-06-01,82644,0,374,4,AUD
877007,1,2017-05-26,2017-05-31,1465839,0,2489,2,USD
877008,1,2017-05-26,2017-06-02,1451466,0,334,6,USD
878000,1,2017-05-27,,1865189,61,445,5,USD
878002,1,2017-05-27,,1483885,44,60,1,USD
878004,1,2017-05-27,2017-06-01,1114283,0,1594,2,GBP
878005,1,2017-05-27,,269052,9,152,1,CAD
878006,1,2017-05-27,,780974,30,1597,7,EUR
878007,1,2017-05-27,,846187,33,1977,2,EUR
878008,1,2017-05-27,,1544568,44,2099,1,USD
878009,1,2017-05-27,2017-05-29,1229492,0,150,3,USD
878010,1,2017-05-27,,1894588,66,1611,1,USD
878011,1,2017-05-27,,364820,10,1512,1,CAD
878012,1,2017-05-27,,2002372,63,424,5,USD
878013,1,2017-05-27,,787315,28,1429,8,EUR
878014,1,2017-05-27,,685457,13,1802,10,EUR
878015,1,2017-05-27,,1870877,54,112,2,USD
878016,1,2017-05-27,,1368025,44,1647,3,USD
879000,1,2017-05-28,2017-06-03,1624311,0,305,3,USD
880000,1,2017-05-29,,1960099,64,314,1,USD
880001,1,2017-05-29,,1366250,50,886,3,USD
880002,1,2017-05-29,,687324,14,2106,4,EUR
